idx,modelID,modelName,disName,folderName,model_texture_name,resolution,qa,LQpQt
478,34,bear,bear_simpL8_qp11_qt7_decompJPEG_1024x1024_Q10,malay-bear,bear,1024x1024,10,L8_qp11_qt7
479,34,bear,bear_simpL8_qp11_qt9_decompJPEG_512x512_Q50,malay-bear,bear,512x512,50,L8_qp11_qt9
480,34,bear,bear_simpL8_qp11_qt9_decompJPEG_512x512_Q75,malay-bear,bear,512x512,75,L8_qp11_qt9
481,34,bear,bear_simpL8_qp11_qt9_decompJPEG_712x712_Q25,malay-bear,bear,712x712,25,L8_qp11_qt9
482,34,bear,bear_simpL8_qp9_qt6_decompJPEG_1024x1024_Q90,malay-bear,bear,1024x1024,90,L8_qp9_qt6
483,34,bear,bear_simpL8_qp9_qt9_decompJPEG_1024x1024_Q75,malay-bear,bear,1024x1024,75,L8_qp9_qt9
484,34,bear,bear_simpL8_qp9_qt9_decompJPEG_1024x1024_Q90,malay-bear,bear,1024x1024,90,L8_qp9_qt9
485,34,bear,bear_simpL9_qp10_qt8_decompJPEG_712x712_Q25,malay-bear,bear,712x712,25,L9_qp10_qt8
486,34,bear,bear_simpL9_qp10_qt8_decompJPEG_712x712_Q75,malay-bear,bear,712x712,75,L9_qp10_qt8
487,34,bear,bear_simpL9_qp11_qt10_decompJPEG_512x512_Q75,malay-bear,bear,512x512,75,L9_qp11_qt10
488,34,bear,bear_simpL9_qp11_qt9_decompJPEG_512x512_Q10,malay-bear,bear,512x512,10,L9_qp11_qt9
489,34,bear,bear_simpL9_qp11_qt9_decompJPEG_512x512_Q50,malay-bear,bear,512x512,50,L9_qp11_qt9
490,34,bear,bear_simpL9_qp11_qt9_decompJPEG_512x512_Q75,malay-bear,bear,512x512,75,L9_qp11_qt9
491,34,bear,bear_simpL9_qp8_qt10_decompJPEG_512x512_Q50,malay-bear,bear,512x512,50,L9_qp8_qt10
492,34,bear,bear_simpL9_qp8_qt9_decompJPEG_512x512_Q10,malay-bear,bear,512x512,10,L9_qp8_qt9
493,34,bear,bear_simpL9_qp9_qt10_decompJPEG_512x512_Q90,malay-bear,bear,512x512,90,L9_qp9_qt10
494,34,bear,bear_simpL9_qp9_qt9_decompJPEG_2048x2048_Q75,malay-bear,bear,2048x2048,75,L9_qp9_qt9
495,34,bear,bear_simpL9_qp9_qt9_decompJPEG_512x512_Q25,malay-bear,bear,512x512,25,L9_qp9_qt9
496,34,bear,bear_simpL9_qp9_qt9_decompJPEG_712x712_Q50,malay-bear,bear,712x712,50,L9_qp9_qt9
497,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL1_qp9_qt10_decompJPEG_2048x2048_Q90,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,90,L1_qp9_qt10
498,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL1_qp9_qt10_decompJPEG_512x512_Q75,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,75,L1_qp9_qt10
499,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL1_qp9_qt7_decompJPEG_1440x1440_Q50,ludwig-van-beethoven,Beethoven_bakedTexture,1440x1440,50,L1_qp9_qt7
500,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp10_qt10_decompJPEG_512x512_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,10,L10_qp10_qt10
501,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_1024x1024_Q50,ludwig-van-beethoven,Beethoven_bakedTexture,1024x1024,50,L10_qp10_qt6
502,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_1024x1024_Q90,ludwig-van-beethoven,Beethoven_bakedTexture,1024x1024,90,L10_qp10_qt6
503,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_1440x1440_Q90,ludwig-van-beethoven,Beethoven_bakedTexture,1440x1440,90,L10_qp10_qt6
504,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_2048x2048_Q75,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,75,L10_qp10_qt6
505,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_2048x2048_Q90,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,90,L10_qp10_qt6
506,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_512x512_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,10,L10_qp10_qt6
507,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_712x712_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,10,L10_qp10_qt6
508,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_712x712_Q25,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,25,L10_qp10_qt6
509,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp10_qt9_decompJPEG_512x512_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,10,L10_qp10_qt9
510,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp11_qt6_decompJPEG_512x512_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,10,L10_qp11_qt6
511,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp11_qt6_decompJPEG_712x712_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,10,L10_qp11_qt6
512,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp11_qt6_decompJPEG_712x712_Q25,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,25,L10_qp11_qt6
513,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp7_qt10_decompJPEG_2048x2048_Q75,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,75,L10_qp7_qt10
514,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp7_qt6_decompJPEG_1024x1024_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,1024x1024,10,L10_qp7_qt6
515,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp7_qt6_decompJPEG_2048x2048_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,10,L10_qp7_qt6
516,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp7_qt6_decompJPEG_2048x2048_Q50,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,50,L10_qp7_qt6
517,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp7_qt6_decompJPEG_512x512_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,10,L10_qp7_qt6
518,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp7_qt6_decompJPEG_712x712_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,10,L10_qp7_qt6
519,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp8_qt6_decompJPEG_512x512_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,10,L10_qp8_qt6
520,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp8_qt6_decompJPEG_512x512_Q50,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,50,L10_qp8_qt6
521,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp8_qt6_decompJPEG_712x712_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,10,L10_qp8_qt6
522,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp8_qt6_decompJPEG_712x712_Q25,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,25,L10_qp8_qt6
523,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp9_qt6_decompJPEG_512x512_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,10,L10_qp9_qt6
524,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp9_qt6_decompJPEG_712x712_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,10,L10_qp9_qt6
525,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL10_qp9_qt6_decompJPEG_712x712_Q25,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,25,L10_qp9_qt6
526,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL2_qp10_qt7_decompJPEG_512x512_Q90,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,90,L2_qp10_qt7
527,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL2_qp8_qt8_decompJPEG_1024x1024_Q25,ludwig-van-beethoven,Beethoven_bakedTexture,1024x1024,25,L2_qp8_qt8
528,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL2_qp9_qt8_decompJPEG_712x712_Q75,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,75,L2_qp9_qt8
529,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL2_qp9_qt9_decompJPEG_512x512_Q75,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,75,L2_qp9_qt9
530,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL3_qp9_qt9_decompJPEG_512x512_Q75,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,75,L3_qp9_qt9
531,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL4_qp8_qt8_decompJPEG_1024x1024_Q25,ludwig-van-beethoven,Beethoven_bakedTexture,1024x1024,25,L4_qp8_qt8
532,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL4_qp9_qt6_decompJPEG_1024x1024_Q75,ludwig-van-beethoven,Beethoven_bakedTexture,1024x1024,75,L4_qp9_qt6
533,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL4_qp9_qt9_decompJPEG_512x512_Q50,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,50,L4_qp9_qt9
534,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL4_qp9_qt9_decompJPEG_512x512_Q75,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,75,L4_qp9_qt9
535,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL5_qp11_qt6_decompJPEG_2048x2048_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,10,L5_qp11_qt6
536,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL5_qp8_qt8_decompJPEG_712x712_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,10,L5_qp8_qt8
537,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL5_qp8_qt9_decompJPEG_1440x1440_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,1440x1440,10,L5_qp8_qt9
538,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL6_qp8_qt8_decompJPEG_1024x1024_Q50,ludwig-van-beethoven,Beethoven_bakedTexture,1024x1024,50,L6_qp8_qt8
539,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL6_qp9_qt6_decompJPEG_2048x2048_Q90,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,90,L6_qp9_qt6
540,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL7_qp11_qt6_decompJPEG_2048x2048_Q50,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,50,L7_qp11_qt6
541,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL7_qp11_qt6_decompJPEG_2048x2048_Q90,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,90,L7_qp11_qt6
542,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL7_qp8_qt8_decompJPEG_512x512_Q90,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,90,L7_qp8_qt8
543,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL8_qp10_qt6_decompJPEG_1024x1024_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,1024x1024,10,L8_qp10_qt6
544,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL8_qp11_qt10_decompJPEG_2048x2048_Q25,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,25,L8_qp11_qt10
545,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL8_qp8_qt6_decompJPEG_2048x2048_Q50,ludwig-van-beethoven,Beethoven_bakedTexture,2048x2048,50,L8_qp8_qt6
546,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL8_qp9_qt8_decompJPEG_712x712_Q50,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,50,L8_qp9_qt8
547,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL9_qp10_qt6_decompJPEG_1440x1440_Q25,ludwig-van-beethoven,Beethoven_bakedTexture,1440x1440,25,L9_qp10_qt6
548,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL9_qp7_qt10_decompJPEG_512x512_Q10,ludwig-van-beethoven,Beethoven_bakedTexture,512x512,10,L9_qp7_qt10
549,33,Beethoven_bakedUV2,Beethoven_bakedUV2_simpL9_qp8_qt7_decompJPEG_712x712_Q90,ludwig-van-beethoven,Beethoven_bakedTexture,712x712,90,L9_qp8_qt7
550,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp10_qt10_decompJPEG_712x712_Q50,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,712x712,50,L1_qp10_qt10
551,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp10_qt6_decompJPEG_1440x1440_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,75,L1_qp10_qt6
552,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp10_qt6_decompJPEG_1440x1440_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,90,L1_qp10_qt6
553,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp11_qt10_decompJPEG_1024x1024_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1024x1024,75,L1_qp11_qt10
554,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp11_qt10_decompJPEG_2048x2048_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,2048x2048,90,L1_qp11_qt10
555,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp11_qt6_decompJPEG_1024x1024_Q50,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1024x1024,50,L1_qp11_qt6
556,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp11_qt6_decompJPEG_1440x1440_Q50,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,50,L1_qp11_qt6
557,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp11_qt6_decompJPEG_1440x1440_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,75,L1_qp11_qt6
558,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp11_qt6_decompJPEG_1440x1440_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,90,L1_qp11_qt6
559,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp11_qt6_decompJPEG_512x512_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,512x512,75,L1_qp11_qt6
560,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp11_qt6_decompJPEG_712x712_Q25,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,712x712,25,L1_qp11_qt6
561,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp11_qt6_decompJPEG_712x712_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,712x712,75,L1_qp11_qt6
562,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp11_qt7_decompJPEG_1440x1440_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,90,L1_qp11_qt7
563,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp8_qt6_decompJPEG_2048x2048_Q10,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,2048x2048,10,L1_qp8_qt6
564,54,bike_bakedUV2,bike_bakedUV2_simpL1_qp9_qt6_decompJPEG_1440x1440_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,75,L1_qp9_qt6
565,54,bike_bakedUV2,bike_bakedUV2_simpL2_qp10_qt6_decompJPEG_1440x1440_Q25,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,25,L2_qp10_qt6
566,54,bike_bakedUV2,bike_bakedUV2_simpL2_qp10_qt6_decompJPEG_1440x1440_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,90,L2_qp10_qt6
567,54,bike_bakedUV2,bike_bakedUV2_simpL2_qp11_qt10_decompJPEG_512x512_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,512x512,90,L2_qp11_qt10
568,54,bike_bakedUV2,bike_bakedUV2_simpL2_qp11_qt6_decompJPEG_1440x1440_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,75,L2_qp11_qt6
569,54,bike_bakedUV2,bike_bakedUV2_simpL2_qp11_qt6_decompJPEG_1440x1440_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,90,L2_qp11_qt6
570,54,bike_bakedUV2,bike_bakedUV2_simpL2_qp8_qt6_decompJPEG_2048x2048_Q10,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,2048x2048,10,L2_qp8_qt6
571,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp10_qt10_decompJPEG_712x712_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,712x712,75,L3_qp10_qt10
572,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp10_qt6_decompJPEG_1440x1440_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,75,L3_qp10_qt6
573,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp10_qt6_decompJPEG_1440x1440_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,90,L3_qp10_qt6
574,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp10_qt9_decompJPEG_2048x2048_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,2048x2048,90,L3_qp10_qt9
575,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp10_qt9_decompJPEG_512x512_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,512x512,90,L3_qp10_qt9
576,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp11_qt10_decompJPEG_512x512_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,512x512,90,L3_qp11_qt10
577,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp11_qt10_decompJPEG_712x712_Q50,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,712x712,50,L3_qp11_qt10
578,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp11_qt6_decompJPEG_1440x1440_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,90,L3_qp11_qt6
579,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp11_qt6_decompJPEG_512x512_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,512x512,75,L3_qp11_qt6
580,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp11_qt9_decompJPEG_1440x1440_Q25,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,25,L3_qp11_qt9
581,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp8_qt6_decompJPEG_512x512_Q25,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,512x512,25,L3_qp8_qt6
582,54,bike_bakedUV2,bike_bakedUV2_simpL3_qp9_qt6_decompJPEG_2048x2048_Q10,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,2048x2048,10,L3_qp9_qt6
583,54,bike_bakedUV2,bike_bakedUV2_simpL4_qp11_qt6_decompJPEG_1440x1440_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,75,L4_qp11_qt6
584,54,bike_bakedUV2,bike_bakedUV2_simpL4_qp11_qt9_decompJPEG_1024x1024_Q25,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1024x1024,25,L4_qp11_qt9
585,54,bike_bakedUV2,bike_bakedUV2_simpL4_qp11_qt9_decompJPEG_2048x2048_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,2048x2048,90,L4_qp11_qt9
586,54,bike_bakedUV2,bike_bakedUV2_simpL4_qp8_qt6_decompJPEG_1024x1024_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1024x1024,75,L4_qp8_qt6
587,54,bike_bakedUV2,bike_bakedUV2_simpL4_qp8_qt6_decompJPEG_1440x1440_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,75,L4_qp8_qt6
588,54,bike_bakedUV2,bike_bakedUV2_simpL4_qp8_qt6_decompJPEG_2048x2048_Q25,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,2048x2048,25,L4_qp8_qt6
589,54,bike_bakedUV2,bike_bakedUV2_simpL4_qp9_qt6_decompJPEG_1440x1440_Q10,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,10,L4_qp9_qt6
590,54,bike_bakedUV2,bike_bakedUV2_simpL4_qp9_qt6_decompJPEG_1440x1440_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,75,L4_qp9_qt6
591,54,bike_bakedUV2,bike_bakedUV2_simpL4_qp9_qt6_decompJPEG_1440x1440_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,90,L4_qp9_qt6
592,54,bike_bakedUV2,bike_bakedUV2_simpL4_qp9_qt6_decompJPEG_2048x2048_Q10,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,2048x2048,10,L4_qp9_qt6
593,54,bike_bakedUV2,bike_bakedUV2_simpL4_qp9_qt6_decompJPEG_512x512_Q25,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,512x512,25,L4_qp9_qt6
594,54,bike_bakedUV2,bike_bakedUV2_simpL5_qp11_qt6_decompJPEG_1440x1440_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1440x1440,75,L5_qp11_qt6
595,54,bike_bakedUV2,bike_bakedUV2_simpL5_qp8_qt6_decompJPEG_2048x2048_Q10,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,2048x2048,10,L5_qp8_qt6
596,54,bike_bakedUV2,bike_bakedUV2_simpL5_qp8_qt6_decompJPEG_512x512_Q25,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,512x512,25,L5_qp8_qt6
597,54,bike_bakedUV2,bike_bakedUV2_simpL5_qp8_qt6_decompJPEG_512x512_Q75,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,512x512,75,L5_qp8_qt6
598,54,bike_bakedUV2,bike_bakedUV2_simpL5_qp8_qt6_decompJPEG_512x512_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,512x512,90,L5_qp8_qt6
599,54,bike_bakedUV2,bike_bakedUV2_simpL5_qp8_qt6_decompJPEG_712x712_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,712x712,90,L5_qp8_qt6
600,54,bike_bakedUV2,bike_bakedUV2_simpL5_qp9_qt6_decompJPEG_2048x2048_Q10,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,2048x2048,10,L5_qp9_qt6
601,54,bike_bakedUV2,bike_bakedUV2_simpL6_qp9_qt6_decompJPEG_1024x1024_Q25,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,1024x1024,25,L6_qp9_qt6
602,54,bike_bakedUV2,bike_bakedUV2_simpL7_qp8_qt6_decompJPEG_2048x2048_Q90,vincent-jetprince-1967-dream-bike,BakedTexture2_bike,2048x2048,90,L7_qp8_qt6
603,12,Boiler,Boiler_simpL1_qp11_qt6_decompJPEG_1024x1024_Q10,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,1024x1024,10,L1_qp11_qt6
604,12,Boiler,Boiler_simpL1_qp11_qt6_decompJPEG_512x512_Q50,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,512x512,50,L1_qp11_qt6
605,12,Boiler,Boiler_simpL1_qp11_qt8_decompJPEG_512x512_Q75,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,512x512,75,L1_qp11_qt8
606,12,Boiler,Boiler_simpL1_qp9_qt10_decompJPEG_512x512_Q90,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,512x512,90,L1_qp9_qt10
607,12,Boiler,Boiler_simpL1_qp9_qt9_decompJPEG_1440x1440_Q25,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,1440x1440,25,L1_qp9_qt9
608,12,Boiler,Boiler_simpL1_qp9_qt9_decompJPEG_512x512_Q90,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,512x512,90,L1_qp9_qt9
609,12,Boiler,Boiler_simpL10_qp10_qt10_decompJPEG_512x512_Q25,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,512x512,25,L10_qp10_qt10
610,12,Boiler,Boiler_simpL10_qp10_qt9_decompJPEG_2048x2048_Q75,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,2048x2048,75,L10_qp10_qt9
611,12,Boiler,Boiler_simpL10_qp11_qt10_decompJPEG_2048x2048_Q90,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,2048x2048,90,L10_qp11_qt10
612,12,Boiler,Boiler_simpL10_qp11_qt7_decompJPEG_2048x2048_Q75,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,2048x2048,75,L10_qp11_qt7
613,12,Boiler,Boiler_simpL10_qp11_qt9_decompJPEG_1440x1440_Q25,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,1440x1440,25,L10_qp11_qt9
614,12,Boiler,Boiler_simpL10_qp8_qt6_decompJPEG_1024x1024_Q50,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,1024x1024,50,L10_qp8_qt6
615,12,Boiler,Boiler_simpL10_qp8_qt6_decompJPEG_1440x1440_Q10,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,1440x1440,10,L10_qp8_qt6
616,12,Boiler,Boiler_simpL10_qp8_qt6_decompJPEG_1440x1440_Q25,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,1440x1440,25,L10_qp8_qt6
617,12,Boiler,Boiler_simpL10_qp8_qt7_decompJPEG_512x512_Q10,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,512x512,10,L10_qp8_qt7
618,12,Boiler,Boiler_simpL10_qp8_qt7_decompJPEG_712x712_Q50,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,712x712,50,L10_qp8_qt7
619,12,Boiler,Boiler_simpL10_qp9_qt10_decompJPEG_2048x2048_Q90,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,2048x2048,90,L10_qp9_qt10
620,12,Boiler,Boiler_simpL10_qp9_qt6_decompJPEG_512x512_Q50,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,512x512,50,L10_qp9_qt6
621,12,Boiler,Boiler_simpL10_qp9_qt6_decompJPEG_712x712_Q25,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,712x712,25,L10_qp9_qt6
622,12,Boiler,Boiler_simpL2_qp11_qt6_decompJPEG_1440x1440_Q10,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,1440x1440,10,L2_qp11_qt6
623,12,Boiler,Boiler_simpL2_qp9_qt10_decompJPEG_2048x2048_Q50,boiler-from-the-puffer-vic-32,BoilerVic_8K_albedo,2048x2048,50,L2_qp9_qt10
